fichero,url,dias_restantes,emisor,algoritmo_firma,algoritmo_clave,longitud_clave,calidad,calificacion
20251005_28042051_IES DOLORES IBARRURI_url_web_Certificado.json,www.educa.madrid.org/ies.doloresibarruri.fuenlabrada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042061_IES ANTONIO LOPEZ GARCÍA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.antoniolopezgarcia.getafe/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042061_IES ANTONIO LOPEZ GARCÍA_url_web_Certificado.json,www.educa.madrid.org/ies.antoniolopezgarcia.getafe,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042073_IES MARGARITA SALAS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.margaritasalas.majadahonda/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042073_IES MARGARITA SALAS_url_web_Certificado.json,www.educa.madrid.org/ies.margaritasalas.majadahonda,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042085_IES ANTONIO GALA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.antoniogala.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042085_IES ANTONIO GALA_url_web_Certificado.json,www.educa.madrid.org/ies.antoniogala.mostoles,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042097_IES MIGUEL HERNÁNDEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.miguelhernandez.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042097_IES MIGUEL HERNÁNDEZ_url_web_Certificado.json,www.educa.madrid.org/ies.miguelhernandez.mostoles,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042103_IES PINTOR ANTONIO LOPEZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.antoniolopez.trescantos/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042103_IES PINTOR ANTONIO LOPEZ_url_web_Certificado.json,www.educa.madrid.org/ies.antoniolopez.trescantos,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042115_IES ITACA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.itaca.alcorcon/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042115_IES ITACA_url_web_Certificado.json,www.educa.madrid.org/ies.itaca.alcorcon,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042590_IES ALBENIZ_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.albeniz.alcala,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042590_IES ALBENIZ_url_web_Certificado.json,aulavirtual3.educa.madrid.org/ies.albeniz.alcala,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042607_IES LUIS BRAILLE_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.luisbraille.coslada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042607_IES LUIS BRAILLE_url_web_Certificado.json,www.educa.madrid.org/ies.luisbraille.coslada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042619_IES AFRICA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.africa.fuenlabrada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042619_IES AFRICA_url_web_Certificado.json,www.educa.madrid.org/ies.africa.fuenlabrada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042620_IES INFANTA ELENA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.infantaelena.galapagar/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042620_IES INFANTA ELENA_url_web_Certificado.json,www.educa.madrid.org/ies.infantaelena.galapagar,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042632_IES ICARO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.icaro.getafe/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042632_IES ICARO_url_web_Certificado.json,site.educa.madrid.org/ies.icaro.getafe/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042644_IES SANTA EUGENIA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.santaeugenia.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042644_IES SANTA EUGENIA_url_web_Certificado.json,www.educa.madrid.org/ies.santaeugenia.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042656_IES CLARA DEL REY_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.claradelrey.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042656_IES CLARA DEL REY_url_web_Certificado.json,www.educa.madrid.org/ies.claradelrey.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042668_IES EUROPA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.europa.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042668_IES EUROPA_url_web_Certificado.json,www.educa.madrid.org/ies.europa.mostoles,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042671_IES ANTONIO DE NEBRIJA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.antoniodenebrija.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042671_IES ANTONIO DE NEBRIJA_url_web_Certificado.json,site.educa.madrid.org/ies.antoniodenebrija.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042681_IES VALLE INCLAN_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.valleinclan.torrejondeardoz/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042681_IES VALLE INCLAN_url_web_Certificado.json,www.educa.madrid.org/ies.valleinclan.torrejondeardoz,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042981_IES ROSA CHACEL_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.rosachacel.colmenar/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042981_IES ROSA CHACEL_url_web_Certificado.json,www.educa.madrid.org/ies.rosachacel.colmenarviejo,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042991_IES VICTORIA KENT_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.victoriakent.fuenlabrada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28042991_IES VICTORIA KENT_url_web_Certificado.json,www.educa.madrid.org/ies.victoriakent.fuenlabrada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28043016_IES PABLO PICASSO_url_aula_Certificado.json,aulavirtual36.educa.madrid.org/ies.picasso.pinto/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28043016_IES PABLO PICASSO_url_web_Certificado.json,www.educa.madrid.org/ies.picasso.pinto,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28043028_IES JUAN DE MAIRENA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.juandemairena.sansebastian/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28043028_IES JUAN DE MAIRENA_url_web_Certificado.json,www.educa.madrid.org/ies.juandemairena.sansebastian,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044306_IES CARMEN CONDE_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.carmenconde.lasrozas/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044306_IES CARMEN CONDE_url_web_Certificado.json,www.educa.madrid.org/ies.carmenconde.lasrozas,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044318_IES LUIS GARCIA BERLANGA_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.garciaberlanga.coslada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044318_IES LUIS GARCIA BERLANGA_url_web_Certificado.json,www.educa.madrid.org/ies.garciaberlanga.coslada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044719_IES RAYUELA_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.rayuela.mostoles/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044719_IES RAYUELA_url_web_Certificado.json,www.educa.madrid.org/ies.rayuela.mostoles,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044720_IES EL OLIVO_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.elolivo.parla/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044720_IES EL OLIVO_url_web_Certificado.json,site.educa.madrid.org/ies.elolivo.parla/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044744_IES DOCTOR MARAÑON_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.maranon.alcala/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044744_IES DOCTOR MARAÑON_url_web_Certificado.json,www.educa.madrid.org/ies.maranon.alcala,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044756_IES DUQUE DE RIVAS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.duquederivas.rivas/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044756_IES DUQUE DE RIVAS_url_web_Certificado.json,www.educa.madrid.org/ies.duquederivas.rivas,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044768_IES ANSELMO LORENZO_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044768_IES ANSELMO LORENZO_url_web_Certificado.json,www.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044902_IES FRANCISCO DE QUEVEDO_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.quevedo.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28044902_IES FRANCISCO DE QUEVEDO_url_web_Certificado.json,www.educa.madrid.org/ies.quevedo.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045025_IES LOS OLIVOS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.losolivos.mejorada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045025_IES LOS OLIVOS_url_web_Certificado.json,www.educa.madrid.org/ies.losolivos.mejorada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045037_IES MANUEL DE FALLA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.manueldefalla.coslada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045037_IES MANUEL DE FALLA_url_web_Certificado.json,www.educa.madrid.org/ies.manueldefalla.coslada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045049_IES VILLAREJO DE SALVANÉS_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.villarejo/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045049_IES VILLAREJO DE SALVANÉS_url_web_Certificado.json,www.educa.madrid.org/ies.villarejo,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045050_IES LAZARO CARDENAS_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.lazarocardenas.colladovillalba/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045050_IES LAZARO CARDENAS_url_web_Certificado.json,www.educa.madrid.org/ies.lazarocardenas.colladovillalba,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045633_IES FRANCISCO DE GOYA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.goya.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045633_IES FRANCISCO DE GOYA_url_web_Certificado.json,www.educa.madrid.org/ies.goya.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045645_IES PEDRO DE TOLOSA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.pedrodetolosa.sanmartindevaldeiglesias/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045645_IES PEDRO DE TOLOSA_url_web_Certificado.json,www.educa.madrid.org/ies.pedrodetolosa.sanmartindevaldeiglesias,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045773_IES SENDA GALIANA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.sendagaliana.torres/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045773_IES SENDA GALIANA_url_web_Certificado.json,www.educa.madrid.org/ies.sendagaliana.torres,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045797_IES SEFARAD (NO EXISTE)_url_web_Certificado.json,www.educa.madrid.org/ies.sefarad.fuenlabrada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045803_IES HUMANES_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.humanes.humanes/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045803_IES HUMANES_url_web_Certificado.json,www.educa.madrid.org/ies.humanes.humanes,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045815_IES AVALON_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.avalon.valdemoro/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045815_IES AVALON_url_web_Certificado.json,www.educa.madrid.org/ies.avalon.valdemoro,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045839_IES VALMAYOR_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.valmayor.valdemorillo/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045839_IES VALMAYOR_url_web_Certificado.json,www.educa.madrid.org/ies.valmayor.valdemorillo,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045840_IES MADRID-SUR_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.madridsur.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28045840_IES MADRID-SUR_url_web_Certificado.json,www.educa.madrid.org/ies.madridsur.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046091_IES ATENEA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.atenea.alcala/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046091_IES ATENEA_url_web_Certificado.json,www.educa.madrid.org/ies.atenea.alcala,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046111_IES ALPEDRETE_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.alpedrete.alpedrete/course/index.php?categoryid=5,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046111_IES ALPEDRETE_url_web_Certificado.json,www.educa.madrid.org/ies.alpedrete.alpedrete,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046251_IES FRANCISCO AYALA_url_aula_Certificado.json,aulavirtual35.educa.madrid.org/ies.franciscoayala.hoyodemanzanares/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046251_IES FRANCISCO AYALA_url_web_Certificado.json,www.educa.madrid.org/ies.franciscoayala.hoyodemanzanares,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046261_IES IGNACIO ALDECOA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.ignacioaldecoa.getafe/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046261_IES IGNACIO ALDECOA_url_web_Certificado.json,www.educa.madrid.org/ies.ignacioaldecoa.getafe,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046273_IES MAESTRO JUAN MARIA LEONET_url_aula_Certificado.json,aulavirtual36.educa.madrid.org/ies.maestrojmleonet.villadelprado/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046273_IES MAESTRO JUAN MARIA LEONET_url_web_Certificado.json,www.educa.madrid.org/ies.maestrojmleonet.villadelprado,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046297_IES VEGA DEL TAJUÑA_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.vegadeltajuna.morata/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046297_IES VEGA DEL TAJUÑA_url_web_Certificado.json,www.educa.madrid.org/ies.vegadeltajuna.morata,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046303_IES LAS ENCINAS_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.lasencinas.villanuevadelacanada/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046303_IES LAS ENCINAS_url_web_Certificado.json,www.educa.madrid.org/ies.lasencinas.villanuevadelacanada,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046315_IES GRIÑON_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.grinon.grinon/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046315_IES GRIÑON_url_web_Certificado.json,www.educa.madrid.org/ies.grinon.grinon,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046339_IES SAN AGUSTIN DE GUADALIX_url_aula_Certificado.json,aulavirtual34.educa.madrid.org/ies.sanagustin.sanagustin/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046339_IES SAN AGUSTIN DE GUADALIX_url_web_Certificado.json,www.educa.madrid.org/ies.sanagustin.sanagustin,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046352_IES CAÑADA REAL_url_aula_Certificado.json,aulavirtual32.educa.madrid.org/ies.canadareal.galapagar/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046352_IES CAÑADA REAL_url_web_Certificado.json,www.educa.madrid.org/ies.canadareal.galapagar,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046364_IES EL ESCORIAL_url_aula_Certificado.json,aulavirtual36.educa.madrid.org/ies.elescorial.elescorial/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046364_IES EL ESCORIAL_url_web_Certificado.json,www.educa.madrid.org/ies.elescorial.elescorial,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046522_IES EUROPA_url_aula_Certificado.json,aulavirtual3.educa.madrid.org/ies.europa.rivas/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046522_IES EUROPA_url_web_Certificado.json,www.educa.madrid.org/ies.europa.rivas,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046558_IES GREGORIO PECES-BARBA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.colmenarejo/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28046558_IES GREGORIO PECES-BARBA_url_web_Certificado.json,www.educa.madrid.org/ies.colmenarejo,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28048282_IES PUERTA BONITA_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.puertabonita.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28048282_IES PUERTA BONITA_url_web_Certificado.json,www.educa.madrid.org/ies.puertabonita.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28048294_IES HOTEL ESCUELA DE LA COMUNIDAD DE MADRID_url_aula_Certificado.json,aulavirtual33.educa.madrid.org/ies.hotelescuela.madrid/,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
20251005_28048294_IES HOTEL ESCUELA DE LA COMUNIDAD DE MADRID_url_web_Certificado.json,www.educa.madrid.org/ies.hotelescuela.madrid,61,"CN=GlobalSign RSA OV SSL CA 2018,O=GlobalSign nv-sa,C=BE",sha256,RSA,2048,Aceptable,5
